,통계 분석>그래프,1439,최근 1시간,直近1時間,Last 1 Hour,Последний час,Остання година
,통계 분석>그래프,1440,최근 1일,直近1日,Last 1 Day,Последние 24 часа,Останні 24 години
,통계 분석>그래프,1441,최근 1주일,直近1週間,Last One Week,Прошлая неделя,Минулого тижня
,통계 분석>그래프,1442,최근 1개월,直近1カ月,Last 1 Month,Последние 30 дней,Останні 30 днів
,통계 분석>그래프,1443,이번 달,今月,This Month,В этом месяце,Цього місяця
,통계 분석>그래프,1444,지난달,先月,Last Month,Прошлый месяц,Останній місяць
,통계 분석>탐지 로그 검토,1445,시각,時刻,Time,Время,Час
,로그 조회>웹사이트 로그,1446,잘못된 페이지 번호입니다.,ページ番号が正しくありません。,It is the invalid page number.,Неверный номер страницы.,Недійсний номер сторінки.
,로그 조회>탐지 로그,1447,숨김,隠し,Hidden,Скрытый,Приховано
,로그 조회>탐지 로그,1448,로그 숨기기가 설정되었습니다.,ログ隠しが設定されました。,The feature of hiding logs is set.,Журналы успешно скрыты.,Журнали успішно приховані.
,로그 조회>탐지 로그,1449,로그 숨김이 해제되었습니다.,ログ隠しの設定が解除されました。,Log hidden is turned off.,Журналы были раскрыты.,Журнали були розкриті.
,로그 조회>탐지 로그,1450,IP 차단 목록 설정,IP 遮断リスト設定,IP Block List Setting,Настроить списки IP-блоков,Налаштування списку IP блоків
,보안 설정>정책 설정,1451,기본 정책에는 추가할 수 없습니다.,標準ポリシーには追加できません。,Not possible to add to default policies.,Невозможно добавить к политикам по умолчанию.,Неможливо додати до політики за замовчуванням.
,보안 설정>정책 설정,1452,룰 추가,ルール追加,Add Rule,Добавить правило,Додати правило
,보안 설정>정책 설정,1453,사용자 정의 룰,ユーザ定義ルール,Custom Rule,Пользовательские правила,Правила користувача
,보안 설정>정책 설정,1454,사용자가 추가한 룰에 한해 삭제할 수 있습니다.,ユーザにより作成されたルールに限って削除できます。,Only rules added by user may be deleted.,"Только правила, добавленные пользователем, могут быть удалены.","Можна видалити лише правила, додані користувачем."
,네트워크 설정>네트워크 필터 스케줄링,1455,사용 유무,使用有無,Enable,Использовать Да/Нет,Використовувати Так/Ні
,보안 설정>정책 설정,1456,동일한 패턴 순서가 존재합니다.,重複するパターン順序です。,Same pattern order already exists.,Такой же порядок шаблонов уже существует.,Таке ж замовлення вже існує.
,통계 분석>탐지 로그 검토,1457,상세,詳細,Details,Детали,Деталі
,로그 조회>웹사이트 로그>서버,1458,로그 상세 정보,ログの詳細,Detailed Log Info,Подробная информация о журнале,Детальна інформація про журнал
,,1459,Request Header 원문이 복사되었습니다.,Request Header の原文がコピーされました。,Original request header is copied.,Оригинальный текст заголовка запроса скопирован.,Оригінальний текст заголовка запиту скопійовано.
,,1460,Response Header 원문이 복사되었습니다.,Response Header の原文がコピーされました。,Original response header is copied.,Оригинальный текст заголовка ответа скопирован.,Оригінальний текст заголовка відповіді скопійовано.
,공통>테이블>검색,1461,그룹화 할 항목을 끌어다 올리세요.,グルーピングする項目をドラッグしてください。,Drag and drop items to be grouped.,"Пожалуйста, перетащите элементы, которые будут сгруппированы.","Перетягніть елементи, які потрібно згрупувати."
,통계 분석>탐지 로그 검토,1462,필터 등록,フィルタ登録,Register Filter,Сохранить фильтр,Зберегти фільтр
,통계 분석>탐지 로그 검토,1463,필터 이름,フィルタ名,Filter Name,Имя фильтра,Назва фільтра
,환경 설정>네트워크>NIC,1464,반영 중입니다. 새로 고침하세요.,反映中です。再読み込みを行ってください。,It is in the process of being applied. Refresh the screen.,"В процессе применения. Пожалуйста, обновите.","У процесі застосування. Будь ласка, оновіть."
,통계 분석>탐지 로그 검토,1465,0.탐지없이 통과,0.検知なしに通過,0. Bypass Without Detection,0. Пропуск без обнаружения,0. Пропуск без виявлення
,통계 분석>탐지 로그 검토,1466,1.탐지만 하고 차단 안 함,1.検知のみ行い遮断はしない,1. Detect Without Blocking,1. Обнаружение без блокировки,1. Виявити без блокування
,통계 분석>탐지 로그 검토,1467,2.기본 보안 정책,2.ベーシック セキュリティポリシー,2. Basic Security Policy,2. Базовая политика безопасности,2. Базова політика безпеки
,통계 분석>탐지 로그 검토,1468,3.표준 보안 정책,3.スタンダード セキュリティポリシー,3. Standard Security Policy,3. Стандартная политика безопасности,3. Стандартна політика безпеки
,통계 분석>탐지 로그 검토,1469,4.고급 보안 정책,4.アドバンス セキュリティポリシー,4. Advanced Security Policy,4. Расширенная политика безопасности,4. Розширена політика безпеки
,통계 분석>탐지 로그 검토,1470,5.PCI-DSS 보안 정책,5.PCI-DSS セキュリティポリシー,5. PCI-DSS Security Policy,5. Политика безопасности PCI-DSS,5. Політика безпеки PCI-DSS
,통계 분석>그래프,1471,미등록 웹 사이트,未登録 Web サイト,Unregistered Website,Незарегистрированный сайт,Незареєстрований веб-сайт
,통계 분석>탐지 로그 검토,1472,이미 사용 중인 필터 이름입니다.,現在使用中のフィルタ名です。,This filter name has been used.,Это имя фильтра уже используется.,Ця назва фільтра вже використовується.
,통계 분석>탐지 로그 검토,1473,선택한 {0} 필터에 덮어쓰기 하시겠습니까?,選択の {0} フィルタに上書きしますか？,Are you sure to overwrite the selected filter {0}?,Перезаписать выбранный фильтр {0}?,Перезаписати обраний фільтр {0}?
,통계 분석>탐지 로그 검토,1474,삭제되었습니다.,削除されました。,It is successfully deleted.,Удаление успешно.,Видалено успішно.
,통계 분석>그래프,1475,실시간(최근 5분),リアルタイム（直近5分）,Real-time (Last 5 Minutes),В режиме реального времени (последние 5 минут),В режимі реального часу (останні 5 хв.)
,보안 설정>정책 설정,1476,상세 설정이 필요한 룰,詳細設定が必要なルール,Rule Required for Advanced Settings,"Правила, требующие дополнительных настроек","Правила, що вимагають розширених налаштувань"
,환경 설정>연동>PLS,1477,누락 로그 동기화를 시작합니다.,未完了ログの同期を開始します。,It starts missing log sync.,Отсутствует синхронизация журнала.,Розпочато синхронізацію журналу.
,환경 설정>연동>PLS,1478,이미 누락 로그 동기화 기능이 실행 중입니다.,既に未完了ログの同期が行われています。,Missing log sync is in progress.,"Отсутствует синхронизация журнала, уже выполняется.",Синхронізація журналу відсутня.
,환경 설정>연동>PLS,1479,누락 로그 동기화를 실행할 수 없습니다.,未完了ログの同期ができません。,It cannot run missing log sync.,Синхронизация отсутствующих журналов не может быть запущена.,Синхронізацію відсутніх журналів не можна запустити.
,로그 조회>감사 로그,1480,행위자,実行者,Actor,Оригинальный текст,Оригінальний текст
,로그 조회>감사 로그,1481,사용자 메모,ユーザメモ,Memo,Заметки,Нотаткі
,로그 조회>감사 로그,1482,로그 종류,ログ種類,Log Type,Тип журнала,Тип журналу
,통계 분석>그래프,1483,최근 2주간의 데이터만 조회 가능합니다.,直近2週間のデータのみ閲覧できます。,It is allowed to search the data from last 2 weeks.,Просмотр данных за последние 2 недели.,Переглянути дані протягом останніх 2 тижнів.
,통계 분석>탐지 로그 검토,1484,최대 기간은 한 달입니다.,最大期間は1か月です。,The maximum period is 1 month.,Максимальный срок составляет 1 месяц.,Максимальний термін - 1 місяць.
,대시보드>요약,1485,PLS 상세 정보,PLS 詳細情報,PLS Detailed Information,Информация о статусе PLS,Інформація про стан PLS
,대시보드>요약,1486,현재 상태,現在の状態,Current Status,Текущее состояние,Поточний статус
,대시보드>요약,1487,자신,本機,Local WAPPLES,Локальний WAPPLES,Локальний WAPPLES
,대시보드>요약,1488,상대,対称機,Remote WAPPLES,Удаленный WAPPLES,Віддалений WAPPLES
,대시보드>요약,1489,국가를 선택하면 더 자세한 정보를 확인할 수 있습니다.,国を選択すると、さらに詳しい情報を確認できます。,Click here for more information.,Для получения дополнительной информации нажмите здесь.,Клацніть тут для отримання додаткової інформації.
,환경 설정>DB>백업/복원 실행,1490,로그,ログ,Log,Журнал,Журнал
,환경 설정>DB>백업 목록,1491,백업 데이터 시작 시각,バックアップデータの開始日時,Backup Start Time,Время начала резервного копирования,Час початку резервного копіювання
,환경 설정>DB>백업 목록,1492,백업 데이터 종료 시각,バックアップデータの終了日時,Backup End Time,Время окончания резервного копирования,Час закінчення резервного копіювання
,환경 설정>DB>백업 목록,1493,백업 버전,バックアップのバージョン,Backup Version,Резервная версия,Резервна версія
,환경 설정>DB>백업/복원 실행,1494,이미 백업(복원) 작업이 진행 중입니다.,既にバックアップ（リストア）を行っています。,Backup (restore) is already in progress.,Резервное копирование (восстановление) уже выполняется.,Резервне копіювання (відновлення) вже триває.
,환경 설정>DB>백업/복원 실행,1495,%s부터,%sから,Backup logs from %s,Резервное копирование журналов от %s,Журнали резервного копіювання від %s
,환경 설정>DB>백업/복원 실행,1496,%s까지 로그를 백업하시겠습니까?,%sまでのログをバックアップしますか？,to %s?,в %s?,до %s?
,환경 설정>DB>백업/복원 실행,1497,백업 파일이 업로드되었습니다.,バックアップ・ファイルがアップロードされました。,Backup file uploaded successfully.,Файл резервной копии успешно загружен.,Файл резервної копії успішно завантажено.
,환경 설정>DB>백업/복원 실행,1498,복원을 실행하시겠습니까?,リストアを実行しますか？,Do you want to restore it?,Запустить процесс восстановления?,Запустити процес відновлення?
,보고서>보고서 목록,1499,파일 다운로드 중 오류가 발생하였습니다.,ファイルをダウンロード中にエラーが発生しました。,An error occured while file was downloading.,Произошла ошибка во время загрузки файла.,Під час завантаження файлу сталася помилка.
,환경 설정>DB>백업/복원 실행,1500,로그 백업 기간 설정,ログバックアップの期間設定,Log Backup Period Settings,Задать период резервного копирования базы данных журналов,Встановити період резервного копіювання бази даних журналів
,환경 설정>DB>백업/복원 실행,1501,설정 DB 백업이 시작되었습니다.,設定の DB バックアップが開始されました。,Config. DB backup has started.,Резервное копирование базы данных конфигурации началось.,Розпочато резервне копіювання бази даних конфігурації.
,환경 설정>DB>백업/복원 실행,1502,로그 DB 백업이 시작되었습니다.,ログ DB のバックアップが実行されました。,Log DB backup has started.,Резервное копирование базы данных журнала началось.,Розпочато резервне копіювання бази даних журналів.
,환경 설정>DB>백업/복원 실행,1503,백업 실행에 실패하였습니다.,バックアップ実行に失敗しました。,It failed to run backup.,Ошибка резервного копирования.,Помилка резервного копіювання.
,환경 설정>DB>백업/복원 실행,1504,복원은 1건씩만 실행 가능합니다.,リストアは1件ずつ実行できます。,It is allowed to restore only 1 case.,Возможно только 1 восстановление.,Можливе лише 1 відновлення.
,대시보드>서비스 현황,1505,Throughput,Throughput,Throughput,Пропускная способность,Пропускна здатність
,대시보드>서비스 현황,1506,트래픽,トラフィック,Traffic,Трафик,Трафік
,대시보드>서비스 현황,1507,페이지 히트,ページヒット,Page Hits,Хиты страницы,Перегляди сторінок
,대시보드>서비스 현황,1508,웹 사이트를 하나 이상 선택한 후 그래프로 확인할 수 있습니다.,Web サイトを1つ以上選択してください。,Graph can only be generated after selecting at least 1 website.,График может быть создан только после выбора хотя бы 1 веб-сайта.,Графік можна створити лише після вибору принаймні 1 веб-сайту.
,대시보드>서비스 현황,1509,NIC를 하나 이상 선택한 후 그래프로 확인할 수 있습니다.,NIC を1つ以上選択してからグラフを確認できます。,Graph can only be generated after selecting at least 1 NIC.,График может быть сгенерирован только после выбора хотя бы 1 NIC.,Графік можна створити лише після вибору принаймні 1 NIC.
,통계 분석>탐지 로그 검토,1510,로그 예외 처리가 현재 표시된 로그뿐만 아니라 검색한 범위의 모든 로그에도 같은 조건으로 적용됩니다.\n취소하려면 [취소] 버튼을 누르세요.,ログ例外処理は現在表示されているログをはじめ、検索された範囲すべてのログにも同じ条件として反映されます。\n取り消すためには［キャンセル］をクリックしてください。,"The feature of Exclude Selected Logs is applied to all logs in the search range as well as the logs shown. To cancel it, click [Cancel].","Создание исключения журнала не только повлияет на отображаемые журналы, но и условие будет применяться ко всем журналам в диапазоне поиска. Чтобы отменить, нажмите кнопку [Отмена].","Створення виключення з журналу не тільки вплине на показані журнали, але умова поширюється на всі журнали в межах пошуку.\nЩоб скасувати, натисніть кнопку [Скасувати]."
,통계 분석>탐지 로그 검토,1511,탐지 예외 추가,検知例外の追加,Add Detection Exceptions,Добавить исключения обнаружения,Додати винятки з виявлення
,보안 설정>탐지 예외,1512,"예외 처리 항목이 1,000개 이상 등록되었습니다.\n서비스에 영향을 줄 수 있습니다.","例外処理項目が 1,000件以上登録されています。\nサービスに影響を与える可能性があります。","1,000 or more exceptions have been added.\nPerformance may be affected.",1000 или более исключений были добавлены.\nПроизводительность может быть затронута.,Додано 1000 або більше винятків.\nПерфоманс може бути порушений.
,대시보드>시스템 현황,1513,연결 상태,接続状態,Connection,Состояние соединения,Статус з'єднання
,대시보드>요약,1514,오류,エラー,Error,Ошибка,Помилка
,대시보드>요약,1515,사용함,使用する,Used,Включено,Увімкнено
,대시보드>시스템 현황,1516,디스크 상세 정보,ディスクの詳細,Detailed Disk Information,Подробная информация о диске,Детальна інформація про диск
,대시보드>서비스 현황,1517,RAID 상세 정보,RAID 詳細情報,Detailed RAID information,Подробная информация о RAID,Детальна інформація про RAID
,대시보드>시스템 현황>자가점검 상태,1518,자가점검 상태 상세 정보,自己診断の詳細情報,Detailed Self-diagnostics Status,Подробный статус самодиагностики,Детальний стан самодіагностики
,환경 설정>운영>자가점검,1519,S/W 바이패스 자동 OFF 설정,S/W バイパス自動 OFF 設定,S/W Bypass OFF Auto-settings,S/W Bypass автоматика,S/W Bypass автоматика
,환경 설정>시스템>업데이트 설정,1520,업데이트 서버 1과 동일합니다.,アップデートのサーバ１と同じです。,Identical to Update Server 1.,Идентичен серверу обновлений 1.,Ідентично для оновлення сервера 1.
,환경 설정>시스템>업데이트 실행,1521,최신 버전의 WAPPLES 입니다.,最新バージョンの WAPPLES です。,This is the latest WAPPLES version.,Это последняя версия WAPPLES.,Це остання версія WAPPLES.
,환경 설정>시스템>업데이트 실행,1522,파일 패치 실패,ファイルパッチに失敗,Failed to Patch File.,Не удалось исправить файл.,Не вдалося виправити файл.
,환경 설정>시스템>업데이트 실행,1523,업데이트 완료\n새로고침 됩니다.,アップデート完了\n再読み込みします。,Update complete.\nData will refresh.,Обновление завершено. \nДанные обновятся.,Оновлення завершено.\nДані оновлюються.
,,1524,업데이트 실패,アップデートに失敗,Update Failure,Ошибка обновления,Помилка оновлення
,환경 설정>시스템>업데이트 실행,1525,"업데이트 서버가 등록되지 않았습니다.\n업데이트 서버 등록 후, 사용하세요.",アップデートするサーバが登録されていません。\nアップデートするサーバを登録してからご利用ください。,Update server has not been registered.\nRegister the update server and use it.,"Сервер обновлений не был зарегистрирован. \nПожалуйста, используйте после регистрации сервера обновлений.",Сервер оновлення не зареєстрований. \nВикористовуйте після реєстрації сервера оновлень.
,로그 조회>감사 로그,1526,알림,通知,Alert,Оповещения,Сповіщення
,환경 설정>연동>Syslog,1527,동기화,同期,Sync,Синхронизация.,Синхронізація
,환경 설정>연동>SNMP Trap,1528,CLI 설정,CLI 設定,CLI Settings,Настройки CLI,Налаштування CLI
,환경 설정>연동>SNMP Trap,1529,라이선스 관련,ライセンス関連,License-related,"Лицензия, связанная с",Пов\'язані з ліцензією
,환경 설정>연동>SNMP Trap,1530,이메일 전송,メール送信,Send E-mail,Письмо отправлено,Листа відправлено
,환경 설정>연동>SNMP Trap,1531,보고서 전송,レポート送信,Send Report,Отчет отправлен,Повідомлення надіслано
,환경 설정>연동>SNMP Trap,1532,WAPPLES 시스템,WAPPLES システム,WAPPLES System,WAPPLES Система,WAPPLES System
,환경 설정>연동>SNMP Trap,1533,WAPPLES 설정,WAPPLES 設定,WAPPLES Settings,Настройки WAPPLES,WAPPLES Налаштування
,보고서>보고서 생성,1534,탐지 보고서 상세 설정,検知レポートの詳細設定,Detailed Settings for Detection Report,Подробные настройки для отчета об обнаружении,Детальні налаштування звіту про виявлення
,보고서>보고서 생성,1535,1개월,1か月,1 month,1 месяц,1 місяць
,보고서>보고서 생성,1536,3개월,3か月,3 months,3 месяца,3 місяці
,보고서>보고서 생성,1537,6개월,6か月,6 months,6 месяцев,6 місяців
,보고서>보고서 생성,1538,1년,1年,1 year,1 год,1 рік
,보고서>보고서 생성,1539,즉시 전송 수신자,今すぐ送信の受信者,Immediate Sending Recipient,Получатель,Одержувач
,보고서>보고서 목록,1540,제목,タイトル,Title,Название,Назва
,보고서>보고서 목록,1541,생성일,生成日,Created Date,Дата создания,Дата створення
,보고서>보고서 목록,1542,보고서 상세 화면,レポートの詳細,Report Details,Подробности отчета,Деталі звіту
,보고서>보고서 생성,1543,이미지 형식 파일이 아닙니다.,画像ではなくファイルです。,Not an image file type.,Не тип файла изображения.,Не тип файлу зображення.
,보고서>보고서 생성,1544,저장이 완료되었습니다.\n보고서 목록으로 이동하시겠습니까?,保存を完了しました。\nレポートリストに移動しますか？,Saving has been completed. Are you sure to move into the Report List?,Сохранение завершено. Перейти в Список отчетов?,Збереження завершено. Перейти до списку звітів?
,로그 조회>웹 사이트 로그,1545,로그 메시지,ログメッセージ,Log Message,Сообщение журнала,Повідомлення журналу
,환경 설정>운영>자가점검,1546,탐지 로그 통계 발송,検知ログ統計の送信,Detection Log Statistics Sending,Отправить журнал регистрации статистики,Надіслати статистику журналу виявлення
,환경 설정>운영>자가점검,1547,{0}일 이전에,{0}日前に,Before {0} day(s),%d дня назад,%d дні тому
,환경 설정>운영>자가점검,1548,세션 잠금 발생 시,セッションロック発生時,When session lock occurs,Когда происходит блокировка сеанса,Коли відбувається блокування сеансу
,환경 설정>운영>자가점검,1549,IP 차단 시,IP 遮断時,When IP block occurs,Когда происходит блокировка IP,Коли відбувається IP-блок
,보고서>보고서 목록,1550,전송 메일,送信メール,Sending E-mail,Электронная почта получателя,Електронна пошта одержувача
,로그 조회>웹사이트 로그,1551,웹 사이트가 선택되지 않았습니다.,Web サイトを選択してください。,Website not selected.,Сайт не выбран.,Веб-сайт не обраний.
,로그 조회>웹 사이트 로그,1552,인증 및 세션이 설정된 웹 사이트가 없습니다.,認証及びセッションが設定されている Web サイトがありません。,There are no websites with authentication and session settings.,Нет сайтов с настройками аутентификации и сессии.,Немає веб-сайтів із налаштуваннями аутентифікації та сеансу.
,로그 조회>웹사이트 로그,1553,인증 및 세션 관리 검증을 재시작하시겠습니까?,認証及びセッション管理検証を再試行しますか？,Are you sure to restart authentication and session management validation?,Перезапустить проверку подлинности и проверку управления сеансом?,Перезапустити аутентифікацію та перевірку управління сеансом?
,로그 조회>웹사이트 로그,1554,마지막 검증 시각,最後の検証時刻,Last Validation Time,Время последней проверки,Останнє очікуване
,로그 조회>웹사이트 로그,1555,재시작 후 검증되기 전까지 '알 수 없음' 상태로 변경됩니다.,再試行が始まると検証を完了するまで「原因不明」の状態になります。,The status will show 'Unknown' until validation restarts and is complete.,После повторного запуска проверки состояние будет отображаться как «Неизвестно» до завершения проверки.,"Після повторного запуску перевірки стан відображатиметься 'Невідомо', поки перевірка не завершиться."
,로그 조회>웹사이트 로그,1556,성공적으로 재시작 되었습니다.,正常に再試行されました。,Restart Successful.,Перезагрузка успешна.,Перезапуск успішний.
,보안 설정>패턴 저장소,1557,패킷 덤프 설정,パケットダンプ設定,Packet Dump Settings,Настройки дампа пакета,Параметри дампу пакетів
,보안 설정>패턴 저장소,1558,패킷 덤프 생성에 실패하였습니다.\n바이패스를 실행하시겠습니까?,パケットダンプの生成に失敗しました。\nバイパスを実行しますか？,Failed to create packet dump.\nActivate bypass?,Не удалось создать дамп пакета.\nАктивировать байпас?,Не вдалося створити дамп пакету.\nАктивувати байпас?
,로그 조회>탐지 로그,1559,내보내기가 실행되었습니다.\n내보내기 목록으로 이동하시겠습니까?,エクスポートを実行しました。\nエクスポート リストに移動しますか？,Logs have been exported.\nAre you sure to move to the Export List?,Журналы были экспортированы.\nПерейти на страницу управления отчетами?,Журнали експортуються.\nПерейти до сторінки 'Управління звітами?
,로그 조회>내보내기 목록,1560,내보내기 결과,エクスポート結果,Export Result,Состояние экспорта,Статус експорту
,로그 조회>내보내기 목록,1561,로그 시작 시각,ログ開始時刻,Log Start Time,Дата начала журналов,Час початку журналів
,로그 조회>내보내기 목록,1562,로그 종료 시각,ログ終了時刻,Log End Time,Дата окончания журналов,Час закінчення журналів
,로그 조회>탐지 로그,1563,내보내기는 최대 3개까지 동시 실행 가능합니다.\n잠시 후에 재시도하세요.,エクスポートは最大3つまで同時実行できます。\nしばらくしてからもう一度お試しください。,Only a maximum of 3 export may run at the same time.\nTry it again later.,"Одновременно может выполняться максимум только3 задачи экспорта.\nПожалуйста, попробуйте позже.",Одночасно може працювати максимум лише 3 завдання експорту.\nБудь-ласка спробуйте пізніше.
,보안 설정>네트워크 설정>네트워크 필터 스케줄링,1564,네트워크 필터 스케줄 수정,N/W フィルタ スケジュールの修正,Modify Network Filter Schedule,Изменить расписание сетевого фильтра,Редагуйте розклад мережевого фільтра
,보안 설정>네트워크 설정>네트워크 필터 스케줄링,1565,네트워크 필터 스케줄 등록,N/W フィルタ スケジュールの登録,Register Network Filter Schedule,Зарегистрировать расписание сетевого фильтра,Зареєструйте розклад мережевого фільтра
,보안 설정>네트워크 설정>네트워크 필터 스케줄링,1566,사용중,使用中,In Use,В использовании,У вживанні
,보안 설정>네트워크 설정>네트워크 필터 스케줄링,1567,사용 중인 스케줄은 삭제할 수 없습니다.,使用中のスケジュールは削除できません。,Schedules in use cannot be deleted.,Используемые расписания не могут быть удалены.,"Графіки, які використовуються, не можна видалити."
,보고서>보고서 목록,1568,생성 완료,生成完了,Generated,Отчет создан,Звіт створено
,보고서>보고서 목록,1569,생성 중,生成中,Generating,Генерация отчета,Створюємо звіт
,보고서>보고서 목록,1570,생성 실패,生成失敗,Generation Failure,Не удалось создать отчет,Не вдалося створити звіт
,보고서>보고서 목록,1571,전송 성공,送信成功,Sending Success,Успешно отправлено,Надіслано успішно
,보고서>보고서 목록,1572,전송 실패,送信失敗,Sending Failure,Не удалось отправить отчет,Не вдалося надіслати звіт
,보고서>보고서 목록,1573,파일명,ファイル名,File Name,Имя файла,Ім'я файлу
,환경 설정>운영>계정,1574,현재 접속된 계정은 삭제할 수 없습니다.,接続中のアカウントは削除できません。,It is not allowed to delete the account in use.,Невозможно удалить используемые учетные записи.,"Неможливо видалити облікові записи, які використовуються."
,환경 설정>운영>계정,1575,삭제할 수 없는 계정입니다.,削除できないアカウントです。,It is not allowed to delete the account.,Эта учетная запись не может быть удалена.,Цей обліковий запис неможливо видалити.
,환경 설정>DB>백업 목록,1576,WAPPLES 아이디,WAPPLES ID,WAPPLES ID,WAPPLES ID,WAPPLES ID
,보고서>보고서 생성,1577,보고서의 상세 설정을 선택하세요.,レポートの詳細項目を設定してください。,Select the settings of the report details.,Детали отчета не были настроены.,Деталі звіту не налаштовані.
,보고서>보고서 전송 예약,1578,수신 메일,受信メール,Recipient E-mail,Электронная почта получателя,Електронна пошта одержувача
,환경 설정>DB>백업/복원 실행,1579,백업할 DB를 선택하세요.,バックアップする DB を選択してください。,Select the DB to be backed up.,"Пожалуйста, выберите базу данных для резервного копирования.",Виберіть базу даних для резервного копіювання.
,환경 설정>DB>백업/복원 실행,1580,설정 DB 종류,設定 DB 種別,Config DB Type,Тип базы данных конфигурации,Тип бази даних конфігурації
,보안 설정>네트워크 설정>보호 대상 서버,1581,웹 서버,Web サーバ,Destination Server,Сервер назначения,Сервер призначення
,보안 설정>네트워크 설정>보호 대상 서버,1582,{0} 웹 서버 IP(도메인)는 탐지 예외에서 사용 중입니다.,{0} Web サーバ IP（ドメイン）は検知例外で使用中です。,{0} web server IP (domain) is included in Detection Exceptions.,{0} IP веб-сервера (домен) включен в исключения обнаружения.,{0} IP веб-сервера (домен) включено до винятку виявлення.
,환경 설정>DB>백업/복원 실행,1583,WAPPLES 환경,WAPPLES 環境,WAPPLES Configuration,Конфигурация WAPPLES,Конфігурація WAPPLES
,환경 설정>DB>백업/복원 실행,1584,WAPPLES 환경 설정,WAPPLES 環境設定,WAPPLES Configuration Settings,Настройки конфигурации WAPPLES,Налаштування конфігурації WAPPLES
,보고서>보고서 전송 예약,1585,보고서 전송 예약 등록,レポート送信予約登録,Register Report Scheduling,Регистрация расписания отчетов,Створення розкладу звітів
,보고서>보고서 전송 예약,1586,보고서 전송 예약 수정,レポート送信予約修正,Modify Report Scheduling,Изменить расписание отчетов,Змінити розклад звітів
,보고서>보고서 목록,1587,"다운로드 받을 파일을 선택한 후, [다운로드] 버튼을 누르세요.",ダウンロードするファイルを選択した後、[ダウンロード]をクリックしてください。,"Select file to download, then click [Download] button.","Выберите файл для загрузки, затем нажмите кнопку [Загрузить].",Виберіть файл для завантаження та натисніть кнопку [Завантажити].
,보안 설정>탐지 예외,1588,1개 이상의 *을 입력해야 합니다.,1つ以上の「*」を入力してください。,It must include at least one *.,Он должен включать хотя бы один *.,Він повинен містити принаймні один *.
,보안 설정>패턴 저장소>Error Handling,1589,등록 가능한 패턴 수를 초과하였습니다.,登録できるパターン数を超えています。,Maximum pattern limit exceeded.,Превышен максимальный предел,Максимальна межа шаблону перевищена.
,보고서>보고서 전송 예약,1590,{0}외 {1}명,{0}の他、{1}名,{0} and {1} person(s),"{1} человек, кроме {0}","{1} особа (ів), крім {0}"
,보고서>보고서 전송 예약,1591,예약 설정,予約設定,Schedule Settings,Настройки расписания,Налаштування розкладу
,,1592,추가 가능한 최대 정책 수를 초과하였습니다.,追加できるポリシー数を超えました。,Exceeded maximum number of additional policies.,Превышено максимальное количество дополнительных политик.,Максимальна кількість додаткових полісів перевищена.
,환경 설정>운영>SMTP,1593,SMTP 설정 테스트에 성공하였습니다.,SMTP 設定テストに成功しました。,It successfully tested SMTP settings.,Информация SMTP была настроена правильно.,Інформація про SMTP налаштована правильно.
,,1594,SMTP 정보를 입력하세요.,SMTP 情報を入力してください。,Input the SMTP information.,"Пожалуйста, введите информацию SMTP.",Введіть інформацію SMTP.
,보안설정>정책설정>File Upload>사용자 정의>파일 목록  ,1595,"파일 확장자, MIME TYPE 에 동일한 입력값이 존재합니다.",ファイルの拡張子、MIME タイプに同じ入力値があります。,The same input value exists in the file extension and MIME TYPE.,Такое же входное значение существует в расширении файла и MIME TYPE.,Таке ж вхідне значення існує в розширенні файлу та MIME TYPE.
,보고서>보고서 목록,1596,시작일,開始日,Start Date,Дата начала,Дата початку
,보고서>보고서 목록,1597,종료일,終了日,End Date,Дата окончания,Дата закінчення
,보안 설정>네트워크 설정>보호 대상 서버 ,1598,수동으로 등록,手動登録,Manually Register,Зарегистрированно администратором,Зареєстровано адміністратором
,보고서>보고서 생성,1599,영어,英語,English,English,English
,보고서>보고서 생성,1600,일본어,日本語,Japanese,Japanese,Japanese
,환경설정>백업>백업/복원 실행,1601,DB 복원이 시작되었습니다.,DB リストアを開始しました。,It starts to restore DB.,Восстановление БД началось.,Розпочато відновлення БД.
,환경 설정>연동>PLS,1602,현재 접속중인 관리도구 IP와 동일하게 설정할 수 없습니다.,現在、接続されている管理コンソール IP と同じ設定にはできません。,It cannot be set as same as the console IP you are accessing.,"Нельзя установить таким же, как IP-адрес консоли, к которому вы получаете доступ.","Не може бути встановлено такім само, як IP консолі, до якої ви отримуєте доступ."
,대시보드>서비스현황,1603,처리량,処理量,Throughput,Пропускная способность,Пропускна здатність
,환경 설정>백업,1604,지정 패킷을 하나 이상 설정하세요.,1つ以上の指定パケットを設定してください。,Set more than one designated packet.,Установите более одного назначенного пакета.,Встановіть більше одного призначеного пакету.
,보안 설정>보안 패치,1605,선택한 파일이 탐지 엔진에 적용되었습니다.,選択のファイルが検知エンジンに反映されました。,The selected file was applied to detection engine.,Выбранный файл был применен к модулю обнаружения.,Вибраний файл застосовано до двигуна виявлення.
,보안 설정>보안 패치,1606,선택한 파일이 삭제되었습니다.,選択のファイルを削除しました。,It deleted the selected file.,Он удалил выбранный файл.,Він видалив вибраний файл.
